Purity,Efficiency
0.9566324549801642,0.8309451507291743
0.9567404066177575,0.7854882863087153
0.9805206398477938,0.840660153623145
0.9713769909797353,0.8315845963689413
0.5527364420880715,0.8622950162731772
0.5745501428773877,0.7770773559758493
0.9405410038466142,0.8030991634444394
0.7867750425717038,0.7785950330471543
0.596876674118668,0.7922694257416113
0.5649566365416527,0.82954449921504
1.0,0.7007321799262701
0.5988890043341032,0.7723978389599476
0.9401730306458146,0.7515078454408646
0.5767219613406861,0.7931288940853148
0.59277426129276,0.7885587517372268
0.5627447864756179,0.7999804012878905
0.5639638003202329,0.7884809497375453
0.5852391851619186,0.7620241432093978
0.5907480753001202,0.771054783784096
0.5936237328718368,0.7719812413425968
0.6159922502664008,0.8114577664835289
0.6005445111811001,0.7549575226394291
0.2528654932774123,0.9973910642448722
0.9686622659526309,0.7498285644192298
0.5868365140672981,0.7987474150209131
0.9498397873467475,0.8213945890886993
0.5949874328224986,0.834359225641979
0.5241929827841333,0.89481448815986
0.910538953923879,0.8072713467353122
0.9990806520243012,0.8435370995449945
0.6073849674665981,0.8112581162011895
0.589335463970528,0.7473620626350481
0.7034266146260424,0.8416587146081091
0.5718386086455883,0.7942243678964087
0.9800529887976329,0.7795922756060201
0.5904553569110312,0.7972825804214931
0.9181620721573787,0.75595517917853
0.6111011562341212,0.806588055190228
0.895399805989537,0.7703397812543634
0.5735473230227072,0.7474937690891846
0.976542297812215,0.8084340193700337
0.5903547187880781,0.757364239841533
0.5766568415941766,0.7871201705605241
0.5917512478860815,0.7491459933563963
0.9677555480868826,0.7493970802779553
0.9892986271386555,0.8124605128600555
0.9924306447708998,0.856629494507156
0.92530342331389,0.771606998286316
0.7270790203078258,0.8070302236664257
0.9652303647855459,0.8261536200547092
0.5206093716323166,0.8559920582506599
0.9540273516196999,0.8349587194929179
0.5882254587700605,0.7676629893058844
0.5993105109205435,0.7640993205701805
0.9578618719417271,0.92302323302734
0.5892104719517366,0.7474035891532785
1.0,0.934730587924005
0.609793030711676,0.7430156012543472
0.5433345630732882,0.8069917798319609
0.9171368733891648,0.8120652017794585
0.5813153775743033,0.8421458671531853
0.600036673362535,0.8427632022460874
0.8919256804790365,0.7771418228850708
0.956747347148904,0.7654191101761213
0.6037963558741352,0.7937208042990782
0.604246660952268,0.7907664354798172
0.9217276413987731,0.7816370198223138
0.5733574966835906,0.8214157268573318
0.7455997584012362,0.8040535170728718
0.5653639005885895,0.7787918878512821
0.5874883719282894,0.8280289075687461
0.5950839145267239,0.8197777615418925
0.5769588169644921,0.737651086277942
0.5585348011052884,0.7908294219851528
0.5971338216483941,0.8383614034943705
0.5139844026021099,0.8878716478218023
0.6127668473640493,0.7308178495804827
0.5469304506971722,0.819708448963123
0.6103002164148253,0.7506449760333427
0.6040013608085307,0.8076095150450079
0.9862569929556294,0.7944174367128484
0.5725936819876299,0.7616329790194882
0.5748425011761207,0.8100170509219242
0.5900333363248732,0.7873129071624039
0.6164083480227336,0.8002693401474011
0.9895371974286813,0.8297828158942773
0.6226525209257312,0.7736791729106962
0.9715488838304175,0.7428726241048158
0.5908195672464353,0.800687918592161
0.6009432956635222,0.7827910755784556
0.9793830976283812,0.8020729493761114
0.5470505962423777,0.8134732821257237
0.8884908430157468,0.7730986049183447
0.9136951155062523,0.8161840127347616
0.5464529389771301,0.8247404294482111
0.9766677487525935,0.8300617335347437
0.5927601607077687,0.7595468648539012
0.5641713082370856,0.795822528558363
0.9838189599850208,0.7558761740462356
0.5962089896089063,0.7879468781241996
0.5763537554458019,0.8429696771745128
0.9094925824050766,0.7842292540510312
0.5654941690220219,0.7748349650477523
0.5178738509908474,0.8853841924980896
0.6489215117141548,0.7760768640245322
0.594713204810118,0.7611960143729436
0.9668701306233191,0.7852250404901184
0.9634046148345866,0.7317376627335357
0.5681763260226036,0.8557612574481792
0.752459642297906,0.7827737692940926
0.6134328847150157,0.7712952127444077
0.4882496711799037,0.883079227181935
1.0,0.848924576283888
0.5992228712093624,0.82395637762818
0.9916290138056091,0.8136770803320232
0.9740151282666498,0.8882572158053293
0.6013037244414724,0.7610921152500956
